index,path,year-month,date,paragraph#,article_title,paragraph,2500Bott,singlebott,bott_list,stage,scarcity,nonuniform_progress,performance_constraints,user_heterogeneity,cognitive,external,internal,coordination,transactional,technical,demand,2500partner,singlepartner,content_production,data_center/storage,Internet_infra,content_distribution,"browsers,_apps_&_smart_devices",advertising,end_users,external_partners,substitutional_partners,length_approx,X,Unnamed:_33,z
378842,./htmls/Factiva-20240114-0312 (1).html,2007-12-01 00:00:00,2007-12-03 00:00:00,2.0,Zucker: We’ll Be Doing The    Hulu  in 2008; NBCU Chief Details    Online Video  Plans,"Hulu is currently in beta test with about 60,000 users and seven charter advertisers. While he would not set a firm date for the official launch of the service, he said “after the first of the year we would look to go live with it.”      ",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,92.0,,,
61904,./htmls/Factiva-20240114-0329 (1).html,2007 February,2007-02-05 00:00:00,4.0,Nielsen Rival Pulling in $25M Cash,"ErinMedia would use its $25 million infusion to make improvements to its infrastructure that will enable it to make use of a new patent, which according to Maggio, uses inverse math to determine the demographic profile of a set-top.    ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,,
61944,./htmls/Factiva-20240114-0329 (1).html,2007 February,2007-02-05 00:00:00,6.0,Comcast: Denial of Box Waiver Flawed,"I think the [FCC] should be saying no to some of the largest carriers,” he said at the conference. “Comcast has a waiver in front of us where they are asking just for a further delay without any kind of a date certain on when they will be able to develop downloadable security. I think it’s time for us to move forward.”",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,,,
61984,./htmls/Factiva-20240114-0329 (1).html,2007 February,2007-02-05 00:00:00,8.0,Nick Posts Kid-Targeted 3D Web Site,"He would not speculate on how many users will come to Nicktropolis, which he said combines the best elements of the company’s Nick.com and Turbonick.com Web sites.      ",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,,,
62024,./htmls/Factiva-20240114-0329 (1).html,2007 February,2007-02-05 00:00:00,13.0,FCC Sits Out Sinclair Flap,"It's not clear to me that the commission does have the authority to order arbitration. I would say, however, though, the commission has been doing its best to try to encourage both parties to agree to binding arbitration, even by the commission's  Media Bureau,” Martin told reporters, according to FCC spokeswoman Tamara Lipper.",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,,,
62264,./htmls/Factiva-20240114-0329 (1).html,2007 February,2007-02-01 00:00:00,40.0,TiVo Counts on Super Sunday,"For the fifth consecutive year, TiVo will share its audience-measurement report on viewer response to Super Bowl advertising, game highlights and unscripted moments and entertainment.    ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,,,
62626,./htmls/Factiva-20240114-0328 (1).html,2007 February,2007-02-26 00:00:00,1.0,CBS Eyes New Deals; Network Hopes Cash-for-Carriage Pacts Set Precedent,"Cox and WWL reached a retransmission extension Jan. 31, which kept the CBS affiliate — and Super Bowl XLI — on the air for the cable system’s subscribers. Neither Cox nor WWL’s Brown are commenting on details of their talks, but one of the hangups is reportedly the financial terms for WWL’s HD channel, which Cox isn’t currently carrying.      ",1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,39.0,,,
62786,./htmls/Factiva-20240114-0328 (1).html,2007 February,2007-02-21 00:00:00,29.0,Viewers Take Aim at    Discovery  Shows; YouTube Spoofs Inspired User-Generated Special,"The special, which will feature approximately 20 user-generated videos, came about after network executives late last year saw two videos on YouTube     http://www.youtube.com  that spoofed American Chopper. The network decided to invite viewers to take their best shots at  Discovery shows. Over the past 10 weeks, more than 600 entries were submitted, according to Root.    ",1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,,,
62866,./htmls/Factiva-20240114-0328 (1).html,2007 February,2007-02-21 00:00:00,41.0,Narad Adds $10M to Coffers; Switched Ethernet Vendor Expects Several MSO Deployments,"Narad Networks       http://www.naradnetworks.com     raised more than $10 million in funding from existing investors       http://www.multichannel.com/article/CA374203.html Polaris     Venture Partners, Argo Global Capital, Sofinnova Ventures and The Vertical Group.      ",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,41.0,,,
62946,./htmls/Factiva-20240114-0328 (1).html,2007 February,2007-02-20 00:00:00,54.0,"Viacom Cuts Joost Licensing Deal; Internet- Video  Service to Get    Content  from MTVN, BET, Paramount        ","BET will supply Beef, DMX: Soul of a Man, Comic View and American Gangster. Viacom said Paramount Pictures, Paramount Vantage and Paramount Classics will supply full-length feature films to Joost.    ",1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,,,
63066,./htmls/Factiva-20240114-0328 (1).html,2007 February,2007-02-19 00:00:00,60.0,Terayon Gets Graphic; Upgrade Allows Insertion Without Analog Decoding,"The company is rumored to be up for sale, with potential bidders said to include  Cisco Systems, Motorola and Harmonic (see “Tip Sheet,” page 40).    ",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,,,
63306,./htmls/Factiva-20240114-0328 (1).html,2007 February,2007-02-19 00:00:00,65.0,"Don’t Panic. Yet. Broadcasters, Cable Operators Think They Can Prevent 'Tsunami of Public Outrage’ If Millions of Televisions Don’t Work Two Years From Now          ","Lombardo, who also serves on the executive committee of the 8,300-member  National Association of Broadcasters , was referring to the digital-television transition — a federally imposed flip of the switch on Feb. 17, 2009. That’s almost exactly two years from today.      ",1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,65.0,,,
340837,./htmls/Factiva-20240114-0328.html,2007 February,2007-02-28 00:00:00,23.0,MPEG Patent Firm Lawsuits Settled; MPEG LA Patents Used in Set-Top Manufacturing,"Futa’s countersuit claimed that he was owed at least $850,000 because MPEG LA breached its agreement with him. O’Reilly was seeking five years of salary, based on a severance agreement with MPEG LA, plus other monetary damages.    ",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.0,,,
340877,./htmls/Factiva-20240114-0328.html,2007 February,2007-02-28 00:00:00,28.0,"WCSN    Content  Heads for TheNewsRoom; World Championship Sports Network Reaches Deal with Voxant, the Viral Syndication Network          ","World Championship Sports Network       http://www.wcsn.com’s     Olympic Games and lifestyle-sports  content will be available to Web sites and blogs via TheNewsRoom       http://www.thenewsroom.com/index.faces     following an agreement between the broadband network and Voxant, the Viral Syndication Network       http://www.voxant.com     .      ",1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,,,
341077,./htmls/Factiva-20240114-0328.html,2007 February,2007-02-26 00:00:00,60.0,TNS    Media  Intelligence Acquires Cymfony; Eyes Integration of Traditional Ad Data with Tracking of New    Media,"Based in the Greater Boston area, Cymfony combines traditional and social  media research and analysis, helping organizations to extract insights into consumer behaviors and emerging market trends by monitoring, measuring and analyzing consumer-generated and traditional  media .    ",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,,,
341277,./htmls/Factiva-20240114-0328.html,2007 February,2007-02-26 00:00:00,77.0,Reality Check; Shows without actors or scripts are no fad.,"In fact, 18 reality shows — which purposely avoid professional acting and scripted action — finished in the top 50 shows in January among those sought-after viewers in their prime spending years. And the networks that put the most faith in reality shows are getting amply rewarded.    ",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,,,
341397,./htmls/Factiva-20240114-0328.html,2007 February,2007-02-26 00:00:00,79.0,"VH1’s Reality Rewrite; Network Switches Up, Ordering Two Scripted Shows        ","VH1 hit ratings pay dirt last year with Flavor of Love , featuring old-school rapper Flavor Flav and his attempts to find a love interest. The finale of the show’s first and second seasons set network ratings records, drawing 5.9 million and 7.5 million respectively. Overall, VH1 posted a 20% household ratings increase in 2006 with a 0.6 rating, up from a 0.5 in 2005.    ",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,,,
341557,./htmls/Factiva-20240114-0328.html,2007 February,2007-02-26 00:00:00,87.0,"Programmers Ramp Up To Meet HD Demand; End of Standard-Resolution TV Is In Sight for Producers, Networks          ","The strategy for us, in terms of HD, is to launch the right network at the right time. Given its presence, position and programming, TNT made sense at first. CNN, given its competition with broadcast news, will be next. When you have a family you want everyone to be able to play in this space, but ultimately it’s a capacity issue,” said Breland.      ",1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,,,
341797,./htmls/Factiva-20240114-0328.html,2007 February,2007-02-26 00:00:00,95.0,ErinMedia Pulls Back From TV Ratings,"Nielsen has previously refused to sell rating data to ReacTV, Maggio said.      ",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,95.0,,,
370287,./htmls/Factiva-20240114-0329.html,2007 February,2007-02-08 00:00:00,11.0,Disney : Telefilm Sequels Are for Kids,"Come fall, ABC Kids will add  Disney Channel’s new  series , Cory in the House -- the record-ratings-breaking spinoff from That’s So Raven -- to the broadcaster’s Saturday-morning lineup.    ",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,,,
370407,./htmls/Factiva-20240114-0329.html,2007 February,2007-02-07 00:00:00,32.0,V-me TV to Launch March 5,The network will be available in some 60% of Hispanic households right off the bat -- an unusually high ratio for a Spanish-language startup.,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,,,
370487,./htmls/Factiva-20240114-0329.html,2007 February,2007-02-07 00:00:00,46.0,Comcast’s Ziddio Reads Facebook,"Hoping to bottle the creative juices of millions of Internet users, Comcast inked a pact with social-networking site Facebook       http://www.facebook.com     to let its members share videos through the cabler’s Ziddio       http://www.ziddio.com user-generated     video site.      ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,46.0,,,
370647,./htmls/Factiva-20240114-0329.html,2007 February,2007-02-05 00:00:00,75.0,"AMC,    Disney  Directors Win Awards        ",The directors of Broken Trail on AMC and High School Musical on  Disney Channel went home Saturday night with Directors Guild of America awards.,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,,,
370687,./htmls/Factiva-20240114-0329.html,2007 February,2007-02-05 00:00:00,81.0,"Dish, HBO Reach Accord        ","EchoStar said it wouldn’t disclose terms of the deal, adding that it dropped a pending program-access complaint against HBO at the Federal Communications Commission.    ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,81.0,,,
370807,./htmls/Factiva-20240114-0329.html,2007 February,2007-02-05 00:00:00,87.0,"SES,    Cisco  Take IPTV Rural          ","The two companies are pairing up to offer rural telephone companies what they claim is a soup-to-nuts package of IPTV  content , equipment and services. The idea is to ease what has been the biggest pain for telcos trying to bake a TV service from scratch: getting everything to work together without a hitch.      ",1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,87.0,,,
371047,./htmls/Factiva-20240114-0329.html,2007 February,2007-02-05 00:00:00,99.0,A Privately Proud Pair; Insight and Cox Release Data for Different Reasons,"Insight went private in a $710 million deal in 2005, but because it still has public debt, it is required to file financial statements with the SEC. Insight has not yet set a date for the release of actual fourth-quarter 2006 and year-end results.  ",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,,,
19491,./htmls/Factiva-20240114-0330.html,2007 January,2007-01-30 00:00:00,1.0,Dish Targets Mediacom Subs,"Dish Network, like DirecTV, is now targeting Mediacom Communications customers who lost Sinclair Broadcast Group TV stations as the result of an ongoing retransmission-consent dispute       http://www.multichannel.com/article/CA6407650.html     .      ",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,
19611,./htmls/Factiva-20240114-0330.html,2007 January,2007-01-29 00:00:00,17.0,Stations a Basic Backbone,"By ACA's own admission, “An essential component of cable service is the retransmission of broadcast television station signals. Retransmission brings networks such as ABC, CBS, Fox and NBC to small-town and rural viewers; it also delivers local programming (such as newscasts) created at the station.” Those words — printed on page one of a January 2006 ACA study on retransmission consent — demonstrate convincingly the value of broadcast signals.      ",1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,,,
19771,./htmls/Factiva-20240114-0330.html,2007 January,2007-01-29 00:00:00,23.0,Through the Wire,"Host of that part? Maria Bartiromo, well-known anchor and signature financial reporter for business-news channel CNBC.      ",1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,,,
19851,./htmls/Factiva-20240114-0330.html,2007 January,2007-01-29 00:00:00,27.0,Standing Out In the Kid Crowd; Networks Carve Out Niches To Draw Younger Demos,"Although kids networks are steadily adding Spanish-language fare, some operators want more. “In our Spanish package, we have four kids channels,” said Tricia Lynch, director of FiOS TV programming at Verizon Communications. “I’d like to see more, especially in VOD. We’d definitely look at anyone who has new Spanish-language kids programming.”      ",1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,,,
19931,./htmls/Factiva-20240114-0330.html,2007 January,2007-01-29 00:00:00,31.0,"Oxygen Sets High Ad Goals; At Upfront, Net Urges Buyers to 'Double Down’          ","As for programming, the network, in addition to emphasizing returning  series Campus Ladies , The Janice Dickinson Modeling Agency and The Bad Girls Club , noted that a pair of specials, Mo’Nique’s F.A.T. Chance and Fight Girls , will transition to  series form this summer.      ",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,,,
19971,./htmls/Factiva-20240114-0330.html,2007 January,2007-01-29 00:00:00,33.0,Quick Hits: SCTE Notebook,"The company said this should help cable operators expand narrowcast services, such as  video - on - demand and switched digital  video .      ",1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,,,
20011,./htmls/Factiva-20240114-0330.html,2007 January,2007-01-29 00:00:00,37.0,All MTV Platforms Will Be Spankin’,"MTV2 will air previews of new videos by The Game, Timbaland featuring Nelly Furtado and Justin Timberlake, Lloyd, Rich Boy featuring The Game and Andre 3000 and Three 6 Mafia.    ",1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,,,
20051,./htmls/Factiva-20240114-0330.html,2007 January,2007-01-29 00:00:00,44.0,2007 Women to Watch,"ON THE HORIZON : “One of the key things is helping to manage the evolving and highly fluid area of digital- media distribution. … Another key issue is our ability to continue to renew, extend and enter into new rights relationships with professional and collegiate conferences and teams as the market continues to grow more complex and competitive.”    ",1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,44.0,,,
