stage,year,page,article name,length of article,paragraph,2500bott,bottid,singlebott,scarcity,nonuniform progress,performance constraints,user heterogeneity,cognitive,external,internal,coordination,transactional,technical,demand,2500partner,singlepartner,content production,data center/storage,internet infra,content distribution,"browsers, apps & smart devices",advertising,end users,external partners,substitutional partners
0.0,2012,None,None,None,"One commissioner’s aide called the item a bit of a laundry list, and suggested that Genachowski doesn’t seem ready to get rid of the rules in October. But the source also said there are no “smoking gun” presumptions and that cable operators haven’t raised any concerns about that point.",1,11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2012,None,None,None,67.5 minutes per daily unique visitor on average of broadband  streaming,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,2012,None,None,None,"AMC’s multiyear carriage contract, struck on March 14, covers AMC, Sundance Channel, IFC and women’s-targeted We TV. The deal, financial terms of which were not disclosed, averted what could have been a service disruption on March 15. The contract was originally scheduled to end last Dec. 31, before AMC pushed it to the end of February and then the midnight deadline on the Ides of March. The deal meant Suddenlink subscribers would not miss the March 18 second-season finale of AMC’s zombie hit  series , The Walking Dead.",1,16,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
0.0,2012,None,None,None,UPSTART HBCU NETWORK WILL LOOK to generate a groundswell of audience interest via the Web as it continues to negotiate operator carriage deals for its linear channel.,1,7,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2012,None,None,None,"SeaChange International general manager, advertising Aseem Bakshi said that while dynamic ads are being deployed, it took a viewer trend toward catch-up TV — using free VOD  streaming to watch episodes of a particular program that a viewer may have missed on their first airing — to force some distributors to take notice.",1,20,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,2012,None,None,None,"Whereas VOD ad opportunities have principally been limited to pre- and post-roll positions, Comcast, according to Jenckes, is on the verge of dynamically inserting ads mid-roll, within the commercial breaks of programming  content , across its entire footprint.",1,20,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1.0,2012,None,None,None,"This summer, NBC has said it plans to air every event from the upcoming Summer Olympic Games in London live on one platform or another (broadcast, web, mobile), with digital offerings on multiple devices.",1,15,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0
1.0,2012,None,None,None,"Aereo noted that the signals for each subscriber are received on separate coin-sized antenna. It then takes those signals, encodes them and sends them out over the Internet, where they can be accessed by iPhones, iPads and other Internet-connected devices.",1,15,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0
0.0,2012 May,None,None,None,"COMCAST MUST REPOSITION THE Bloomberg Television business-news channel into “news neighborhoods” in 106 head-ends — spanning the 35 largest U.S. markets — within 60 days to comply with a condition of the FCC’s approval of the NBCUniversal deal, the commission’s  Media Bureau ordered last Wednesday.",1.0,11,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,2012 May,None,None,None,"MANY RUMORS SUGGEST APPLE IS DEVELOPING a television. Journalists report Apple has held talks to secure  content for such a device, that suppliers are getting ready to build it and that consumers would snap it up.",1.0,15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,2012 May,None,None,None,"Announced May 24, the pact with the host of cable news’ No. 2 show, financial terms of which were not disclosed, came a month to the day after Fox News Channel renewed Bill O'reilly's deal. FNC has thus solidified a primetime lineup that typically topples the combined Nielsens of both MSNBC and CNN.",1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,2012 May,None,None,None,"Nickelodeon ratings have plunged more than 30% in the past several months, in part because of cannibalization by  Netflix . Sanford Bernstein  media analyst Todd Juenger, who in a report in April compared set-top data from TiVo that showed that  Netflix viewing helped fuel the ratings decline, first pointed out this trend.",1.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2012 May,None,None,None,NBCUniversal's Bridget Baker (r.) accepts the WICT PAR Accolade for Top Programmer from Style's Jeannie Mai.,1.0,23,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,2012 May,None,None,None,"This effort adds great value to our high-speed Internet customers by providing free wireless Internet access on all of their Wi-Fi enabled devices in our markets and additional areas across the country,” Bright House president Nomi Bergman said in announcing the endeavor.",1.0,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2012 May,None,None,None,"TV Land's Soul Man, debuting June 20, will try to capture that reality. It stars Cedric the Entertainer as a former R&B music star who returns to his Christian roots as pastor of his father's church. Soul Man focuses on the church as a workplace environment, rather than a house of religion, Jones said. “The whole idea of that was unique — in many ways we think about this not necessarily as a church-based show but rather a workplace comedy that happens to be [in] a church.”",1.0,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2012 May,None,None,None,"Among the original shows the network will feature are Fast Food Mania, which stars Howard Stern Show regular Jon Hein as he travels the country profiling the best fast food joints. Overall, Etkind said, Destination America will launch more than 100 new shows by the end of the year.",1.0,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2012 May,None,None,None,"More importantly, they argue that by giving viewers a simple way to erase all commercials when playing back automatically recorded primetime shows, Dish was threatening the economic ecosystem that makes commercial television programming possible. (A spokeswoman for ABC, whch has not sued Dish, said the network was monitoring the situation.)",1.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,2012 May,None,None,None,"In a research note, Miller Tabak media analyst David Joyce, who is dropping covS year. (All figures in 000s.) erage of the company since it will no longer be public, wrote that he expects the deal will close in the September-October time frame. He noted that the two companies have ample incentive to close the deal as soon as possible: Knology would have to pay WOW a $25 million termination fee if it can't close the transaction by Oct. 18, and if WOW scuttles the deal, it would have to pony up a termination fee of $65 million. ■",1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2012 May,None,None,None,"Miller Tabak media analyst David Joyce agreed that broadband is giving operators the courage to test the limits of  video -rate increases, echoing other concerns that programming costs, particularly from sports programming and retransmission consent, are beginning to force operators’ hands.",1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2012 May,None,None,None,"I'm still incredibly wide-eyed,” Schupacksaid. “It'stheEm-mys and here you are. You know the people who are up there. I feel star-struck in the best sense of the word. It's fantastic.”",1.0,17,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,2012 May,None,None,None,"In 2010, Wood took his current position as vice president of CommScope's RF solutions product line, with responsibility for all broadband products from the tap to the home. Wood has been a member of SCTE for 24 years and has trained thousands of technicians on cable preparation and connector installation during his long cable career.",1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2012 May,None,None,None,"The lineups for NBC and NBC Sports Network, which will carry as much as 300 hours from London, an Olympics cable record, are expected to be announced by month's end, if not sooner, NBCU officials said.",1.0,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,2012 May,None,None,None,"I think the networks are struggling with the question as much as investors are and I hope they have their own research going on to try and understand that equation. There is definitely no consensus opinion from the networks’ point of view. It's a really important topic, and I will continue to scour the globe for data to bring to the conversation.",1.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,2012 May,None,None,None,"MCN: Let's talk about soccer. There were 1 million viewers on ESPN on April 30 for Manchester City-Manchester United. You guys got a lot of guys to play hooky [that] day, John. JS: Yeah. And I didn't even see it. That was on television. I don't know what we had on ESPN3. I suspect we had another three or four hundred thousand people on [ESPN3]. I think it's the biggest cable audience for the Premier League. That's pretty fun; that's pretty fun.",1.0,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,2012 May,None,None,None,"Briceño deferred questions about why the matches were not being incorporated as part of programming on Al Jazeera English, or whether beIn Sports will participate in the rights auction for England's Barclays Premier League, which is expected to take place late this summer or in the fall, to Al Obaidli, who was not available at presstime.",1.0,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,2012 May,None,None,None,"TWC and Viacom added, “Neither side is conceding its original legal position or will have further comment.”",1.0,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,2012 May,None,None,None,"The  National Cable & Telecommunications Association , American Cable Association, Time Warner Cable, Comcast and Ca-blevision Systems all argued for excluding OVDs from the MVPD definition, and as a backup plan, telling the FCC it must raise the issue to a commission-level decision, or perhaps a congressional one.",1.0,"11,23",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,2012 May,None,None,None,"Google still has a relationship with Dish Network, although the satellite-TV operator previously had been selling the now-discontinued Logitech set-top to subscribers.",1.0,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,2012 May,None,None,None,"Now, Skitter's lineup in Portland is $6 per month for 12 channels: PBS, PBS Encore, KWVT, TBN, TCC, JCTV, Enlace, SOAC, Retro TV, The CW, AntennaTV and Azteca America.",1.0,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,2012 May,None,None,None,"Aimed at English-dominant and bilingual Hispanics, Conde said the yet-to-be named service, expected to launch in 2013, plays to Univision's overarching mission, as well as the Latino community's rise in influence in this country.",1.0,19,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2012 May,None,None,None,"LAST summer, BOSS creator Farhad Safinia told reporters attending the biannual  Television Critics Association tour that he'd concocted oodles of “over-the-the-top” scenarios for his Chicagoland political  drama on Starz.",1.0,9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,2012 May,None,None,None,"Between Facebook, Twitter and LinkedIn, Naide manages close to 10,000 connections, he said. “They take a lot of care and feeding,” he said.",1.0,18,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,2012 May,None,None,None,"Sports fans and advertisers are finding [the sites] are places to visit for strong reporting and original stories,” Grilly said. “We've been able to monetize them locally and have about an 80% retention rate with clients.” ■",1.0,"17,20",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,2012 May,None,None,None,"In August 2010, the 70-employee bank dropped AT&T for Suddenlink, which now provides 60 Mbps via fiber to its main facility in Mount Pleasant, Texas, and 10 Mbps to most other locations.",1.0,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
