stage,index,path,year-month,date,article_idx,article_title,article_length,paragraph,check,2500Bott,singlebott,Bottid,scarcity,nonuniform_progress,performance_constraints,user_heterogeneity,cognitive,external,internal,coordination,transactional,technical,demand,2500partner,singlepartner,content_production,data_center/storage,Internet_infra,content_distribution,"browsers,_apps_&_smart_devices",advertising,end_users,external_partners,substitutional_partners,bott_list
1.0,368976,./htmls/Factiva-20240114-0326 (3).html,2007 March,2007-03-26 00:00:00,2,This Just In,38,"In the Los Angeles area, Verizon is going after    Time Warner Cable, which has suffered chronic customer-service problems following its takeover of systems from    Adelphia Communications and Comcast there.      ",0,1,1,13,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.0,369056,./htmls/Factiva-20240114-0326 (3).html,2007 March,2007-03-26 00:00:00,4,THE MAGIC’S BACK;    Disney  Climbs to Top of Ratings by Creating New Kingdom of Characters — And Promoting Them    Online,77,"Marsh said the network had to create  content that was more emotionally stimulating than traditional animated kids fare, but not too mature or sexually-oriented.   ",0,1,1,19,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,
1.0,369776,./htmls/Factiva-20240114-0326 (3).html,2007 March,2007-03-23 00:00:00,51,Clasen: Apple TV at Heart of    Disney  Suit,13,"Starz’s current deal with BVT runs through 2010. At the end of 2007, BTV has an option to renew the contract another three years.      ",1,1,1,16,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,
1.0,369816,./htmls/Factiva-20240114-0326 (3).html,2007 March,2007-03-22 00:00:00,57,"Fox, NBC to Launch YouTube Rival          ",20,Chernin added that the companies are already in discussions with other  content providers and distributors -- including  Google .,0,1,1,16,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,
0.0,370016,./htmls/Factiva-20240114-0326 (3).html,2007 March,2007-03-21 00:00:00,82,In Demand’s Extra Innings Play Whiffs at MLB; Major League Baseball Rejects Offer that Cable Programmer Said Was On Par with DirecTV Deal,11,"Jacobsen said earlier Wednesday, prior to the league’s rejection, that the industry would match DirecTV’s price for the package -- reported to be $700 million -- as well as distribute the league’s upstart Baseball Channel to as many subscribers as DirecTV does when the network launches in 2009 through In Demand’s three owners: Comcast,    Time Warner Cable and Cox Communications.      ",0,1,1,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.0,370056,./htmls/Factiva-20240114-0326 (3).html,2007 March,2007-03-20 00:00:00,88,Advertisers Defend Graphic Shows; Parents Television Council Draws Hostile Response at ANA TV Forum,16,"But during the session on “ Media Advocacy Groups: Friend or Foe?,” three attendees complained to Winter about the PTC’s tactics, with one audience member suggesting that advertisers should be able to take action for “restraint of trade” when angry e-mails or phone calls from advocacy groups flood their companies.      ",0,1,1,20,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,
1.0,397733,./htmls/Factiva-20240114-0327 (1).html,2007 March,2007-03-14 00:00:00,1,Nickelodeon's Kids' Choice Awards Turn 20; Network Unveils Roster of Talent for Landmark Event,3,"Leading up to the event, the network’s TurboNick       http://www.nick.com/turbonick     broadband channel will feature a Kids' Choice Awards playlist, along with clips from past shows and promotions for this year’s ceremony.      ",0,1,1,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.0,397813,./htmls/Factiva-20240114-0327 (1).html,2007 March,2007-03-13 00:00:00,14,"Jake’s a Busy Body’; Steinfeld Promoting Exercise TV, Major League Lacrosse          ",5,"Among other attributes, the former college-basketball player accepts prescriptions from local health-care providers, enabling overweight kids to work out at her gym -- the Body by Brandy       http://www.bodybybrandy.com/home.php     Fitness Center -- free-of-charge, Exercise TV said.       http://www.bodybybrandy.com/home.php    ",0,1,1,18,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,
1.0,397893,./htmls/Factiva-20240114-0327 (1).html,2007 March,2007-03-12 00:00:00,27,Google  Spots Up Local Cable Ads; Tests Auction-Based Automated System with Wave Division’s Astound Broadband,6,The company -- which sold $10.6 billion worth of Internet advertising last year -- is betting that its automated and targeted ad-buying system will work for cable just as well as it does on the Web.  Google ’s Internet-ad system sells ad inventory based on keywords in an auction format.,0,1,1,20,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,
1.0,398053,./htmls/Factiva-20240114-0327 (1).html,2007 March,2007-03-12 00:00:00,46,BitTorrent Goes Legit With    Online  Store; Peer-to-Peer Distribution Hub Sets Up Shop,34,"Patterson said BitTorrent uses automated filtering tools, developed in conjunction with the Motion Picture Association of America, to find illegally copied material and remove it from the company’s site. “We put together a business plan and extended an olive branch to the industry,” Patterson said.   ",0,1,1,14,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,
1.0,398173,./htmls/Factiva-20240114-0327 (1).html,2007 March,2007-03-12 00:00:00,49,Sports Events Shoot To Broadband Outlets; Networks Go    Online  to Fill Fans’ Desire to Access More Live Events,69,"This week millions of college basketball fans and casual office pool betters will tune in to see every slam dunk, three-point play and bracket-busting upset that makes up the annual NCAA Men’s Basketball Tournament.      ",1,1,1,17,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,
0.0,398293,./htmls/Factiva-20240114-0327 (1).html,2007 March,2007-03-12 00:00:00,54,Sen. Fights TV Violence; Rockefeller Calls on Government to Curb Violent TV Fare,26,"Rockefeller considered offering his expansive TV regulation bill last summer as an amendment to major telecommunications legislation, but, in the end, he declined to do so.      ",0,1,1,11,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,
1.0,398373,./htmls/Factiva-20240114-0327 (1).html,2007 March,2007-03-12 00:00:00,57,Playing Field Shifts for Sports Startups,20,DirecTV purchased a minority interest in the Baseball Channel — which is expected to offer vintage and live games — and will put that network on a tier that reaches nearly all of its 15 million subscribers. Cable has already countered by saying it would guarantee that the baseball network would be in front of at least 15 million subscribers via premium digital tiers.,0,1,0,"16,21",0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,
0.0,398453,./htmls/Factiva-20240114-0327 (1).html,2007 March,2007-03-12 00:00:00,63,This Just In,39,"Over the years, Karsch, who started his Turner career in sports marketing at sister service TNT, also headed Turner South, an 8 million-subscriber regional entertainment and sports service Turner sold to Fox Cable Networks Group last May for $375 million.      ",0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,
0.0,398613,./htmls/Factiva-20240114-0327 (1).html,2007 March,2007-03-12 00:00:00,72,"DBS, Net Firms Unite on Auction Plan; Will Seek National Licensing Scheme For Sale of Former TV Spectrum          ",35,"The auction has to start no later than Jan. 28, 2008, and proceeds from the sale need to be deposited with the U.S. Treasury no later than June 30, 2008. Auction winners can’t launch service until analog TV service is shut down on Feb. 17, 2009. The 700 MHz band corresponds with analog TV channels 52 to 69.      ",0,1,1,11,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,
1.0,398693,./htmls/Factiva-20240114-0327 (1).html,2007 March,2007-03-12 00:00:00,77,Discovery  Puts Planet Earth On Demand; HD Miniseries to Preview on    Discovery  On Demand,17,"The difference between five years ago and now is in the way affiliates can maximize their involvement,” Snyder said. To that end, the network created customized cross-channel spots, banner ads and spots to drive HD subscriptions.      ",0,1,0,"18,20",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,
1.0,398813,./htmls/Factiva-20240114-0327 (1).html,2007 March,2007-03-08 00:00:00,99,"Hallmark, Dish Renew Carriage Deal; EchoStar Puts Hallmark Channel, Hallmark Movie Channel on Better-Penetrated Tiers          ",7,Hallmark Channel reached a carriage-deal renewal with EchoStar Communications that will boost distribution for the network and its all-movie spinoff.,0,1,1,16,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,
0.0,201336,./htmls/Factiva-20240114-0312 (4).html,2007 November,2007-11-09 00:00:00,1,QVC Plans HD Channel in Early 08; Home Shopping Net Has Had Prelim’ Carriage Talks,3,QVC said Friday it plans to launch a high-definition version of the home-shopping channel in the first quarter of 2008.,0,1,1,5,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,
1.0,201536,./htmls/Factiva-20240114-0312 (4).html,2007 November,2007-11-08 00:00:00,29,"Crown    Media  Records 17% Revenue Advance; Hallmark Channel Parent Notches Gains With Sub Fee, Ad Sales          ",4,"Crown  Media saw a 19% increase in advertising revenue, to $47.8 million from $40.2 million a year ago, “reflecting higher advertising rates, offset in part by lower-than-expected ratings,” according to the company. In addition, Crown  Media scored a 23% increase in subscriber-fee revenue, to $7.4 million from $6 million, “as a result of a net effective rate that was higher on average and an increase in the number of subscribers under certain new and existing agreements.”      ",0,1,0,"20,21",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,
1.0,201576,./htmls/Factiva-20240114-0312 (4).html,2007 November,2007-11-07 00:00:00,36,"Chernin: Writers' Strike Could Help Fox;    News Corp. COO Says Broadcaster's Well-Positioned With Animated, Reality Fare          ",9,"On a conference call with analysts to discuss    News Corp.’s fiscal 2008 first quarter results, Chernin said that because of the wealth of reality and animated  series – which produce its episodes a year in advance – on its networks in primetime,    News Corp. is benefiting from the strike.      ",0,1,1,17,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
1.0,201736,./htmls/Factiva-20240114-0312 (4).html,2007 November,2007-11-06 00:00:00,54,Univision    Drama  Debuts With Blue Chip Sponsors,6,"Another big project on the table is Univision’s upcoming Spanish-language version of Desperate Housewives (Amas de casa desesperadas) produced by  Disney -ABC International Television Latin America and filmed in Argentina. The show, which is set to debut in 2008 on Univision, is a Latinized version of ABC’s successful  series .      ",0,1,1,19,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
1.0,201816,./htmls/Factiva-20240114-0312 (4).html,2007 November,2007-11-05 00:00:00,66,ION Life Expands Programming Scope; Network Adds Lifestyle Categories,5,"The digital network, which also presents a weekly, one-hour branded program offering on the company’s flagship network, ION Television, will feature a new slate of programming, including Taste! The Beverage Show, The Weekend Guy, Along for the Ride, Get Out! with Shelley and Courtney, The Prenup Challenge, Yoga & Pilates, World Championship Sports programming and Food Wise.      ",0,1,1,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0,201936,./htmls/Factiva-20240114-0312 (4).html,2007 November,2007-11-05 00:00:00,74,"Hulu  Pulls Back Curtain, Privately; NBCU-Fox Site Starts Showing Free TV,    Movies     ",30,"Movie-studio partners : MGM Studios, Sony, Universal Studios, 20th Century Fox      ",0,1,1,8,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,
1.0,202176,./htmls/Factiva-20240114-0312 (4).html,2007 November,2007-11-05 00:00:00,85,Soaps Develop a Social Conscience; Genre Becomes Vehicle for Addressing and Educating International Viewers About AIDS and Other Social Issues,14,"Among its many projects, PMC worked with TV Globo on its Pages of Life novella to incorporate Down Syndrome into the storyline. The novela featured a young girl who got pregnant and had a baby with Down Syndrome.      ",0,1,1,17,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,
0.0,202296,./htmls/Factiva-20240114-0312 (4).html,2007 November,2007-11-05 00:00:00,92,"Google  Plants Seeds for 'Open' Mobile Internet Devices; Search Giant’s Android Software Supported By 33 Wireless Carriers, Phone Manufacturers          ",12,Schmidt said the real test of the Android project “is whether [developers] are going to be able to build applications and do the amazing things you can do on the Internet on mobile phones as well.”,0,1,1,7,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,
0.0,242895,./htmls/Factiva-20240114-0312 (2).html,2007 November,2007-11-21 00:00:00,19,Charter To Double HD Lineup In 2008; Expects to Boost High-Definition Channel Count To Exceed 40 Across Footprint Via Switched Digital    Video,11,"Charter Communications expects to roughly double its high-definition channel lineup in 2008 from the low 20s today to more than 40 across its entire footprint, using switched digital  video and other techniques, according to Doug Ike, vice president advanced  video engineering and applications.      ",0,1,1,5,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,
1.0,242935,./htmls/Factiva-20240114-0312 (2).html,2007 November,2007-11-20 00:00:00,25,Telemundo Kicks Off HD Production in Mexico,6,"Consistent with its mantra of controlling its own destiny by producing all of its  content , NBC-owned Telemundo this month kicked off production of El Engaño (The Betrayal), the first telenovela to be shot in the network’s Mexico City studios and its first high-definition production in Mexico.      ",0,1,0,"13,16",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
1.0,243095,./htmls/Factiva-20240114-0312 (2).html,2007 November,2007-11-19 00:00:00,42,"Dish Serves Up Interactive ESPN,    Disney  Channel; Array Of Applications Aimed At Sports Fans, Kids          ",10,"Moreover, fans can select the sport of their choice for immediate access to the information they care about most.      ",0,1,1,18,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
1.0,243215,./htmls/Factiva-20240114-0312 (2).html,2007 November,2007-11-19 00:00:00,51,"TV Shows ... Not On TV; From skateboard histrionics to exploits of an Iraqi metal-band, cable networks step up push for young viewers with original    content  — on the Web.          ",57,"But instead, the  video is part of a new skateboarding-oriented  video series dubbed Epicly Later’d , one of more than 50 original, episodic  series airing on  video broadband site VBS.TV — financed by MTV Networks.      ",0,1,1,16,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
1.0,243295,./htmls/Factiva-20240114-0312 (2).html,2007 November,2007-11-19 00:00:00,54,Content,45,"It’s a huge opportunity for us, given what the Lifetime brand and programming means to women from a broadcast perspective, to extend that relationship on the Web,” Suratt said. “We’re offering original programming on the Web that we think our audience will find entertaining.”      ",0,1,0,"16,19",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
1.0,243375,./htmls/Factiva-20240114-0312 (2).html,2007 November,2007-11-19 00:00:00,59,PROGRAMMING: MTVN Launches MTV Arabia,14,"Mobile is, however, an important part of MTVNI’s regional plans. The company already has three mobile services in Israel—MTV Music, MTV Shorts and Nickelodeon Israel—and it is in DVB-H mobile TV trials in the UAE.      ",0,1,1,15,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,
1.0,243495,./htmls/Factiva-20240114-0312 (2).html,2007 November,2007-11-19 00:00:00,68,Special Report - Switched Digital Video,69,"According to BigBand, one of the primary factors that contributed to the earnings miss was that switched digital  video deployments “have required more software customization and integration than originally expected,” preventing the company from recognizing sales from certain customers.   ",0,1,1,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.0,243895,./htmls/Factiva-20240114-0312 (2).html,2007 November,2007-11-19 00:00:00,76,&#x2018;Ferb’ Goes Global at Premiere,14,"Meredith Roberts, senior vice president of creative affairs at    Walt  Disney Television Animation, said the company is actively building Web games to accompany the  series . They will be based on different but complementary storylines to the  series , so fans can explore their favorite character’s animated world.      ",0,1,1,25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
