index,path,year-month,date,paragraph#,article_title,paragraph,2500Bott,singlebott,bott_list,stage,scarcity,nonuniform_progress,performance_constraints,user_heterogeneity,cognitive,external,internal,coordination,transactional,technical,demand,2500partner,singlepartner,content_production,data_center/storage,Internet_infra,content_distribution,"browsers,_apps_&_smart_devices",advertising,end_users,external_partners,substitutional_partners,length_approx
141379,./htmls/Factiva-20240114-0306 (3).html,2008-03-01 00:00:00,2008-03-17 00:00:00,14,Amazin' Gains; Mets' Net Ahead 30% in Upfronts,The parties are also working toward finishing up a number of deals that will see complement on-air and in-stadium components with  online opportunities at an enhanced SNY.TV.,1,1,0,0.0,0,1,0.0,0,0,0,0.0,0.0,1,0,0,1,0,0,0,1,1,0,0.0,0,0,0,14.0
141979,./htmls/Factiva-20240114-0306 (3).html,2008-03-01 00:00:00,2008-03-10 00:00:00,46,"Adult Fare Grows Up; Market Keeps Pace With Consumer, Tech Changes          ","Porn to Run Adult entertainment has emerged as a significant VOD revenue generator, with SNL Kagan projecting nearly $1.3 billion in revenue for the category by 2011.      ",1,1,0,0.0,0,0,0.0,1,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,46.0
142059,./htmls/Factiva-20240114-0306 (3).html,2008-03-01 00:00:00,2008-03-10 00:00:00,49,USA’s Game Lounge Site Is Playing to Win,"Launched this past December, the 22-game lineup is averaging 1 million unique visitors per month and 150,000 registered users have created personal avatars to play the various games.      ",1,1,0,0.0,0,0,0.0,1,0,0,0.0,0.0,0,0,1,1,1,1,0,0,0,0,0.0,0,0,1,49.0
31272,./htmls/Factiva-20240114-0306.html,2008-05-01 00:00:00,2008-05-26 00:00:00,3,FX’s Landgraf Signs a Three-Year Renewal,"Landgraf expects the network this year to add a companion comedy for FX production It’s Always Sunny in Philadelphia , and expand more into the comedy genre generally. FX has enough episodes of It’s Always Sunny to sell it into syndication, he said.",1,1,0,0.0,0,0,0.0,0,0,0,1.0,1.0,0,0,1,1,1,1,0,0,0,0,0.0,0,0,0,3.0
31392,./htmls/Factiva-20240114-0306.html,2008-05-01 00:00:00,2008-05-19 00:00:00,10,Through the Wire,CBS 's decision last week to pony up $1.8 billion for Web purveyor CNET Networks could cloud Landmark Communications ' prospects for getting top dollar at auction for prize TV and Web asset The Weather Channel .,1,1,0,0.0,0,0,0.0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,10.0
31912,./htmls/Factiva-20240114-0306.html,2008-05-01 00:00:00,2008-05-19 00:00:00,24,Life Without Cable; One Man’s View Of An Untethered Future,"For more dramatic domestic developments, I turn to Fox News Channel at 7 p.m. Unfortunately, during a one-hour broadcast, I have to listen to topics and long commercials that are of little interest because Fox News is unpredictable as to what it will offer. On the Web, I can pick and choose only the topics that I want to hear.",1,1,0,0.0,0,0,1.0,1,0,0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,1.0,0,0,1,24.0
32152,./htmls/Factiva-20240114-0306.html,2008-05-01 00:00:00,2008-05-19 00:00:00,30,Returns on Innovation; With MTV Networks CEO Judy McGrath,"MCN: How do you measure perception? I can see how you can measure time viewers spend with The Hills on television and  online , but I don't easily see how you can measure whether this or that application makes me feel better about The Hills .",1,1,0,0.0,0,0,1.0,0,0,0,0.0,0.0,0,0,1,1,1,0,0,0,0,1,0.0,0,0,0,30.0
200531,./htmls/Factiva-20240114-0304 (2).html,2008-05-01 00:00:00,2008-05-26 00:00:00,95,Panel: Play on Subs’ Heartstrings; Experts Urge Operators To Foster 'Emotional Loyalty’ Over 'Operational Efficiency’,"He offered information that could help an operator lift its score by describing how J.D. Power weights service attributes. Performance plus reliability is still the top-ranked attribute, accounting for 28% of a provider’s score, he said. Customer service gets 22% of the weight, followed by cost of service, 21%; billing 15% and offers and promotions, 14%.",1,1,0,0.0,0,0,1.0,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,95.0
209677,./htmls/Factiva-20240114-0302.html,2008-11-01 00:00:00,2008-11-10 00:00:00,1,"Video  Ads Hit the Phones; Mobile Operators Test Dynamic Spots, But Waiting for Viewers    ","Marketers and agencies are helping to drive the concept forward, as they're eager to adopt dynamic mobile  video ad formats, said John Tremblay, vice president marketing for Azuki Systems, a startup that provides interactive mobile  media services.",1,1,0,0.0,0,0,0.0,0,0,0,0.0,1.0,0,0,1,1,1,0,0,0,0,0,1.0,0,0,0,1.0
209717,./htmls/Factiva-20240114-0302.html,2008-11-01 00:00:00,2008-11-10 00:00:00,3,Still Trying To Get Personal; Addressable Ad Trials on Linear Raise VOD Flags,"She also believes the efficiency and effectiveness of advanced ad platforms will expand the advertising pie, bringing in new advertisers — such as those pitching high-end, luxury goods — that have not used mass  media like TV in the past because there would be so much waste in reaching potential buyers.",1,0,0,0.0,0,1,0.0,0,0,0,0.0,1.0,0,0,1,1,1,0,0,0,0,0,1.0,0,0,0,3.0
209837,./htmls/Factiva-20240114-0302.html,2008-11-01 00:00:00,2008-11-10 00:00:00,8,Cisco  Preps for    Video  Flood; Edge Router Platform Designed For Massive Capacity and    Video,"The optional Advanced  Video Services Module (AVSM) blade provides 1 Terabyte of disk space for  content caching. That's based on the  video - on - demand technology of Arroyo  Video Solutions, which  Cisco acquired in 2006.",1,1,0,0.0,0,0,1.0,0,0,0,0.0,0.0,0,1,0,1,1,0,1,0,0,0,0.0,0,0,0,8.0
210317,./htmls/Factiva-20240114-0302.html,2008-11-01 00:00:00,2008-11-03 00:00:00,34,Retrans: What's At Stake for Stations,"Whenever a fight like this breaks out, regulators and consumers almost always declare both sides to be evil and greedy. What regulators and consumers need to know is just this: broadcasters are fighting not for a few incremental dollars but for their very lives.",1,1,0,0.0,0,0,0.0,0,0,1,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0.0,0,1,0,34.0
210357,./htmls/Factiva-20240114-0302.html,2008-11-01 00:00:00,2008-11-03 00:00:00,37,Cable Joins 'White' Fight; NCTA Opposes Use of Vacated TV Spectrum by Wireless Devices,The Federal Communications Commission is poised to vote Nov. 4 to approve new uses of the so-called TV white spaces — vacant spectrum used as a buffer to prevent the collision of adjacent TV-station signals.,1,1,0,0.0,0,0,0.0,0,0,1,0.0,0.0,0,1,0,1,1,0,0,0,0,0,0.0,0,1,0,37.0
210557,./htmls/Factiva-20240114-0302.html,2008-11-01 00:00:00,2008-11-03 00:00:00,47,"Breaking Free; Lured by a Bounty of    Online Video  and Digital Broadcasts, More Cable TV Customers Are Cutting Their Service    ","Today, every  series he wants to watch is available free  online or for purchase through Apple’s iTunes Store. Those include Sci Fi Channel’s Stargate Atlantis , Eureka and Ghost Hunters ; USA Network’s Psych ;  Discovery Channel’s MythBusters ; ABC’s Grey’s Anatomy ; and Fox’s Bones . He watches episodes he buys through the book-size Apple TV unit connected to his TV.",1,1,0,0.0,0,0,0.0,1,0,0,0.0,0.0,0,0,1,1,1,0,0,0,0,1,0.0,0,0,0,47.0
210677,./htmls/Factiva-20240114-0302.html,2008-11-01 00:00:00,2008-11-03 00:00:00,53,Netflix  Gets TiVo'd,"Of the 3.6 million TiVo subscribers as of the end of July, only about 800,000 have connected their DVRs to a broadband pipe and only about two-thirds of those regularly use the broadband features.  Netflix has about 8.7 million subscribers. The companies didn't say how many customers have both services.",1,1,0,0.0,0,0,0.0,0,0,0,1.0,0.0,0,1,1,1,1,0,0,1,0,0,0.0,0,0,0,53.0
272125,./htmls/Factiva-20240114-0302 (1).html,2008-11-01 00:00:00,2008-11-24 00:00:00,20,"Playing the    Online  Field;    Video Streaming  Offers Sports Nets, Fans An Array of New Options    ",But clearing rights and creating deals with providers can be a challenge and some are still sorting out whether the ad-supported free access or the  subscription model works best for them.,1,0,0,0.0,0,0,0.0,0,0,0,0.0,1.0,1,0,0,1,1,0,0,0,0,0,1.0,0,0,0,33.0
272165,./htmls/Factiva-20240114-0302 (1).html,2008-11-01 00:00:00,2008-11-24 00:00:00,20,"Playing the    Online  Field;    Video Streaming  Offers Sports Nets, Fans An Array of New Options    ","CBS SportsLine has been pushing out in a different direction, bringing its  content to wherever it can find fans — viewers can watch its games on its Web site but also through ESPN, Facebook, Yahoo Sports and others. “I think this will happen more as the switching costs get lower,” Kint said, adding that this need for open access over guarded information is the overall Internet philosophy of CBS Corp.",1,1,0,0.0,0,0,0.0,1,0,0,0.0,1.0,0,0,1,1,0,1,0,0,1,0,0.0,0,0,1,0.0
272685,./htmls/Factiva-20240114-0302 (1).html,2008-11-01 00:00:00,2008-11-24 00:00:00,42,"Future May Be Less Televised; Network Execs Wrestle With Multiplatform, Time-Shifted World    ","It’s early days still, but the good news is that multiplatform exploitation seems to expanding audience, not cannibalizing it,” said NBCU Digital Distribution president J.B. Perrette.",1,1,0,0.0,0,1,1.0,0,0,0,0.0,0.0,0,0,1,1,1,0,0,0,1,0,0.0,0,0,0,42.0
273485,./htmls/Factiva-20240114-0302 (1).html,2008-11-01 00:00:00,2008-11-17 00:00:00,78,"CES Splash for NBCU, Sony; Programmer, Studio to Have Big Presence at Las Vegas Show    ","New York —  Content kings NBC Universal and Sony Pictures Television will be doing an encore at the International CES, returning to the huge show in January with major presences, officials said last week.",1,1,0,0.0,0,0,0.0,0,0,1,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0.0,0,1,0,78.0
273605,./htmls/Factiva-20240114-0302 (1).html,2008-11-01 00:00:00,2008-11-17 00:00:00,87,Canoe Floats Ad Plans; Joint Venture’s CEO Says Time Is Ripe,"The company was formed by Comcast, Time Warner Cable, Cox Communications, Charter Communications, Cablevision Systems and Bright House Networks, which collectively serve more than 53 million cable-television subscribers.",1,1,0,0.0,0,0,0.0,0,0,0,1.0,1.0,0,0,0,1,1,1,0,0,1,0,0.0,0,0,0,87.0
210873,./htmls/Factiva-20240114-0302.html,2008-10-01 00:00:00,2008-10-27 00:00:00,62,Special Report - Video On Demand,"In recent years, however, “the highest VOD usage has been for shows like The Next Food Network Star and Iron Chef America that are the highest-rated shows on the [linear] networks,” said senior vice president of marketing, creative and brand strategy Michael Smith.",1,1,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,1,1,1,1,0,0,1,0,0,0.0,0,0,0,62.0
211953,./htmls/Factiva-20240114-0302.html,2008-10-01 00:00:00,2008-10-27 00:00:00,79,Powering Personalized TV From the Edge; Emerging Platforms Help IPTV Providers Scale Up Targeted Ads and Other    Video  Services,"A lot of the opportunity is advertising — everyone is trying to figure out how to make more money out of their IPTV environment,” said RGB Networks vice president of product marketing Ramin Farassat.",1,1,0,0.0,0,0,0.0,0,0,0,0.0,1.0,0,0,0,1,1,0,0,0,0,0,1.0,0,0,0,79.0
211993,./htmls/Factiva-20240114-0302.html,2008-10-01 00:00:00,2008-10-27 00:00:00,81,"Icahn’s at the Studio Gate; Activist Investor Takes An Interest in TV,    Film  Producer Lionsgate, Tripling His Stake    ","If you look at most of his investments, when he’s going to be an activist shareholder, he usually signals his intent fairly early,” the executive said. “That has not been the nature of their dialogue so far.”",1,1,0,0.0,0,0,0.0,0,0,0,0.0,1.0,0,0,0,1,1,0,0,0,0,0,0.0,0,1,0,81.0
212033,./htmls/Factiva-20240114-0302.html,2008-10-01 00:00:00,2008-10-27 00:00:00,84,Field of Dreams; Why Fantasy Leagues are a Real-Life Hit for Networks,"Fantasy leagues are even influencing programming decisions. On-air, national and regional sports networks now serve fantasy fanatics by adding more statistics and fantasy reporting in traditional sports news-and-highlights shows.",1,1,0,0.0,0,0,1.0,0,0,0,0.0,0.0,0,0,1,1,1,1,0,0,0,0,0.0,0,0,1,84.0
284157,./htmls/Factiva-20240114-0303.html,2008-10-01 00:00:00,2008-10-20 00:00:00,13,Operators en Español; A Comprehensive Look at Hispanic Offerings From Cable and Satellite Ops,"Recent and Future Moves: AT&T continues to add new channels and VOD titles and has plans to launch U-verse TV in additional metro areas within its footprint that have significant Hispanic populations. AT&T launched espanol.att.com/espanoluverse , which has all of the U-verse service and ordering information in Spanish and it also recently expanded Mi Portal (miportal.att.net ), a comprehensive bilingual Web portal that is now available in AT&T's entire 22-state region.",1,0,0,0.0,0,0,0.0,1,0,0,0.0,0.0,1,0,1,1,1,0,0,0,1,0,0.0,0,0,0,71.0
284197,./htmls/Factiva-20240114-0303.html,2008-10-01 00:00:00,2008-10-20 00:00:00,16,"Monsters Out, Fear at AMC    ","To boost awareness of the Halloween block, AMC will sponsor a contest in which viewers can create and submit a  video clip illustrating their greatest fear. The submissions, to run for one minute or less, will be posted on AMC's Web site, where viewers may for for a winner. The top submission may be televised on AMC.",1,1,0,0.0,0,0,0.0,1,0,0,1.0,0.0,0,0,1,1,0,1,0,0,0,0,0.0,1,0,0,16.0
285877,./htmls/Factiva-20240114-0303.html,2008-10-01 00:00:00,2008-10-06 00:00:00,88,Time Warner Bid: Deregulate NYC,"Noting 160-channel competition from Verizon Communications, Time Warner Cable is seeking to obtain total price deregulation in Manhattan from the Federal Communications Commission.",1,1,0,0.0,0,0,0.0,0,0,1,0.0,1.0,0,0,0,1,1,0,0,0,0,0,0.0,0,1,0,88.0
270010,./htmls/Factiva-20240114-0303 (1).html,2008-09-01 00:00:00,2008-09-29 00:00:00,23,PEG Backers Cry Foul Over Slamming,"AT&T’s PEG “solution” is especially troublesome, PEG supporters noted. They cite a report commissioned from Maryland-based Columbia Telecommunications that states the technology exists to allow Internet-protocol delivery of individual PEG channels.",1,1,0,0.0,0,0,1.0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,23.0
270730,./htmls/Factiva-20240114-0303 (1).html,2008-09-01 00:00:00,2008-09-22 00:00:00,56,AT&T Banks on Compression,"He added that AT&T “feels comfortable” with its guidance on capital spending and said it’s focused in three areas: wireless,  video and IP. “The explosive growth in mobility and  video really drives us toward more IP techniques, not only for efficiencies but for integration.” he said.",1,1,0,0.0,0,0,1.0,0,0,0,0.0,0.0,0,1,0,1,0,0,0,1,0,1,0.0,0,0,0,56.0
270890,./htmls/Factiva-20240114-0303 (1).html,2008-09-01 00:00:00,2008-09-15 00:00:00,66,Gateway to Personal TV; BigBand's MSP2000 Aimed at Both Telco and Cable Providers,"BigBand expects IPTV providers to be the first to commercially deploy the platform, Heard said, with applications including fast channel change, signal retransmission and  video -quality monitoring.",1,1,0,0.0,0,0,1.0,0,0,0,0.0,0.0,0,1,0,1,0,0,0,1,1,0,0.0,0,0,0,66.0
271410,./htmls/Factiva-20240114-0303 (1).html,2008-09-01 00:00:00,2008-09-15 00:00:00,79,Content,"Verizon Wireless will offer commercial free, full-length episodes of popular cable shows such as Sci Fi Channel’s Ghost Hunters , USA Network’s The Starter Wife and MTV’s The Hills as part of wide-ranging carriage deal with several cable and broadcast networks.",1,1,0,0.0,0,0,0.0,0,0,0,0.0,1.0,0,0,0,1,1,0,0,1,0,0,0.0,0,0,0,79.0
271690,./htmls/Factiva-20240114-0303 (1).html,2008-09-01 00:00:00,2008-09-08 00:00:00,96,Putting a Mark on    Content  Security; Watermarks Are Now a Key Piece of the Digital Rights Management Puzzle,But methods to effectively secure  content as it moves across the Internet and via mobile devices are still evolving. That has some  content providers taking a wait-and-see approach.,1,1,0,0.0,0,1,1.0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,0.0,0,0,0,96.0
